GeneSymbol	corr_miRNA143_mrna	corr_miRNA143_protein
RRP1	-0.0465459423205902	0.043859769035457
RRS1	-0.0921529175050302	-0.0497660172773595
RSL1D1	-0.00553319919517103	-0.121395036887995
RSU1	0.287558685446009	0.103890006706908
RTKN	-0.0482226693494299	-0.135098146177167
RTN3	-0.112977867203219	0.13130889708581
RTN4	0.330851777330651	0.19274138784537
RUFY1	0.0538900067069081	0.102099332697675
RUVBL1	-0.0376928236083166	-0.0574111334674715
RUVBL2	-0.0866532528504359	0.0465966347822779
RYR1	0.293470606154494	0.133039330169676
S100A10	0.0795774647887324	0.309816645385854
S100A11	0.130952380952381	0.191808845274379
S100A12	0.327054785689836	0.118236835815128
S100A13	0.171462105969148	0.165768182916558
S100A14	-0.00154258886653253	0.0365658334536423
S100A16	0.0181757209926224	0.227958684188684
S100A4	0.257746478873239	0.311840307189926
S100A6	0.00670690811535882	0.168646618438342
S100A8	0.265847299198638	0.14257448986729
S100A9	0.260529845741113	0.187159409137797
S100P	-0.0818578135479544	-0.146731612443222
SACM1L	-0.0305164319248826	-0.0224020121764639
SAE1	0.096244131455399	0.0169188849446497
SAFB2	-0.159456740442656	-0.0380120391072735
SAFB	-0.240778001341382	-0.052030148326693
SAMD9	0.16046277665996	-0.00905622425668734
SAMHD1	0.202682763246144	0.0387833464733673
SAMM50	0.112608987256875	0.0159796104915689
SAR1A	0.152347417840376	-0.0367212455157775
SAR1B	0.199731723675386	-0.0829036398466601
SARNP	-0.00845070422535211	0.0290081071882626
SARS2	-0.248926894701543	-0.246558115494734
SARS	0.0969148222669349	0.0156349625571115
SART1	-0.0298792756539235	-0.189612240787016
SART3	-0.0367873910127431	-0.145544786962691
SATB1	0.134272300469484	-0.0831230247773077
SATB2	-0.0384641180415828	-0.0155275337394019
SBDS	0.112676056338028	0.191554113594631
SCAMP1	0.0857478202548625	0.0324993500869314
SCAMP2	-0.327934272300469	-0.0111362686962151
SCAMP3	-0.0254862508383635	-0.0444846869193414
SCARB2	0.223507712944333	0.264135757519503
SCCPDH	-0.172132796780684	-0.0500343734874742
SCFD1	-0.119081153588196	-0.0638843709742885
SCIN	-0.137558685446009	-0.194645003437546
SCLY	-0.0717303822937626	0.136543205285065
SCO1	-0.144500335345406	-0.209339183109585
SCP2	-0.0731723675385647	-0.211051400505409
SCPEP1	0.362038900067069	-0.0614850251628272
SCRIB	-0.18065057008719	-0.0802488283799863
SCRN1	0.134976525821596	0.262889924935739
SCYL1	-0.00704225352112676	0.0191654719746729
SCYL2	0.0295774647887324	0.0798678404042765
SCYL3	-0.119617706237425	0.131163485210472
SDAD1	0.118108651911469	-0.183884746778834
SDC1	-0.0221998658618377	-0.0796283581740619
SDCBP	0.0383970489604292	0.0271473485880951
SDF2L1	0.0319584171696848	-0.109275530790915
SDF4	0.0136485580147552	-0.265563615553913
SDHA	-0.165560026827632	0.0474521705662038
SDHB	0.106405097250168	-0.0826982570245729
SDPR	0.40627095908786	0.173571657839205
SDR16C5	-0.0255868544600939	-0.0903480112447455
SEC11A	0.10261569416499	0.0795572709493392
SEC11C	0.0405432595573441	-0.0575165508278559
SEC13	-0.0335345405767941	0.0485089330032623
SEC16A	-0.210429242119383	-0.20669187368159
SEC22B	0.171093226022803	0.0695847550724913
SEC23A	0.0774647887323944	0.0165334988085834
SEC23B	0.230147551978538	-0.194451663753176
SEC23IP	-0.0152582159624413	-0.225954122179742
SEC24A	0.0694164989939638	-0.0374757916565127
SEC24B	0.225888665325285	-0.0942535675354569
SEC24C	0.00741113346747149	-0.21584688001161
SEC24D	0.165191146881288	0.0168513891940052
SEC31A	0.0188799463447351	-0.132064556812747
SEC61A1	0.0403755868544601	0.189302481556003
SEC61B	0.00663983903420523	0.420969675762151
SEC61G	-0.0235412474849095	-0.0451027913595505
SEC62	0.120892018779343	0.0973285721630808
SEC63	-0.0215962441314554	0.0570609343357184
SEH1L	-0.10177733065057	0.118868763797965
SEL1L	0.0148893360160966	0.0684063135287448
SELENBP1	-0.0914486921529175	-0.183520850476007
SEP15	0.108048289738431	0.109209809360261
SEPHS1	0.188464118041583	0.211008174572321
SEPT10	0.163447350771294	0.182514862697232
SEPT11	0.0484909456740443	-0.00650570087189805
SEPT2	0.275050301810865	0.149195171026157
SEPT6	0.0778672032193159	-0.00503018108651911
SEPT7	0.260630449362844	0.316940257258793
SEPT8	0.0102951039570758	0.263870956961254
SEPT9	-0.0341381623071764	0.0784392632524234
SERBP1	-0.035177733065057	-0.0579817067567891
SERPINA1	-0.0538564721663313	-0.101267733684924
SERPINA3	-0.0528169014084507	-0.0783373435418504
SERPINA6	-0.0847153520207438	0.0072239828979265
SERPINA7	0.0776454270267055	0.0214152156397452
SERPINB1	-0.0280348759221999	-0.0539906103286385
SERPINB3	-0.0982257330135842	-0.0374109165396436
SERPINB5	0.0475184439973172	-0.00893957856445134
SERPINB6	-0.0767270288397049	-0.0838712922869793
SERPINB8	0.200704225352113	-0.0344240717095394
SERPINB9	0.217137970647895	-0.0687301933395298
SERPINC1	0.144816400581197	0.0320254862508384
SERPIND1	0.115575755147961	0.0614837803734549
SERPINE2	0.154560697518444	0.0575122183719713
SERPINF1	0.435177733065057	0.210362173038229
SERPINF2	0.142555331991952	0.0264940640477917
SERPING1	0.365057008718981	0.167489667088944
SERPINH1	0.320556673373575	0.277081464475402
SETD3	-0.172367538564722	0.0927663563250645
SET	-0.0539235412474849	-0.035698416302781
SF1	-0.139872568745808	0.0374941311461153
SF3A1	-0.0265593561368209	-0.121849796291379
SF3A2	-0.274446680080483	0.0377978638594254
SF3A3	-0.029309188464118	-0.194092544329972
SF3B14	0.0449698189134809	0.146653923085769
SF3B1	-0.0734071093226023	-0.148208387150062
SF3B2	-0.128202548625084	-0.0149231207787708
SF3B3	-0.125016767270288	-0.146011837911838
SF3B4	-0.0921193829644534	-0.0688498751646658
SF3B5	-0.10878604963112	0.0563125199620058
SFN	0.0115023474178404	-0.00484590362122322
SFPQ	-0.0867873910127431	0.0399413121289947
SFXN1	0.049966884365307	-0.0393876387759632
SFXN3	0.222635814889336	0.207785239466445
SGPL1	0.217404426559356	-0.0279533831786579
SGTA	-0.162474849094567	0.0209949107035037
SH3BGRL2	-0.121428571428571	0.0353130554543118
SH3BGRL3	-0.0414822266934943	0.0658294069409598
SH3BGRL	0.188900067069081	-0.0149397630770096
SH3BP1	0.0238430583501006	0.00727723934813453
SH3GL1	-0.004560697518444	0.313254022249203
SH3GLB1	0.194433266264252	0.105384060780421
SH3GLB2	-0.0655264922870557	-0.116622087245663
SH3KBP1	0.154795439302482	0.0548145043449554
SHMT1	-0.237055667337357	-0.12268817386322
SHMT2	-0.115124077800134	-0.0328311409679874
SHPK	-0.0476525821596244	-0.116177019455076
SIAE	-0.138296445338699	-0.143911447211713
SIN3A	-0.135848423876593	-0.0140338876265744
SIN3B	-0.0561703554661301	0.178098849721921
SIPA1L1	-0.109389671361502	0.0869677722300972
SKIV2L2	0.0104963112005366	-0.177386901068929
SKIV2L	-0.0134808853118712	-0.0256042657089462
SKP1	0.277263581488934	-0.071065649616768
SLC12A2	-0.141884641180416	-0.279143856011286
SLC16A1	-0.0679745137491616	0.0398889332111027
SLC1A5	0.0802816901408451	-0.0501710377411346
SLC22A25	-0.118936856182133	-0.120594252054801
SLC25A10	-0.184406438631791	-0.112915531434362
SLC25A11	-0.0274647887323944	-0.107365332309804
SLC25A12	0.150368879946345	0.0667845974587308
SLC25A13	0.106975184439973	0.0343231777911729
SLC25A1	-0.0130114017437961	0.0337871826877675
SLC25A20	0.164520456069752	0.0416212502657914
SLC25A22	-0.061569416498994	-0.0241624467757186
SLC25A24	-0.047551978537894	-0.0726022803487592
SLC25A3	-0.135311871227364	-0.103241276519446
SLC25A4	-0.0613682092555332	0.000804896456254097
SLC25A5	0.16747149564051	-0.0545661873506779
SLC25A6	0.0114688128772636	0.00264927312701774
SLC27A2	-0.232461435278337	-0.209085603644632
SLC27A4	-0.072635814889336	-0.127559148597755
SLC2A1	0.168879946344735	0.137601449098847
SLC30A7	0.00660630449362844	-0.0335085114052173
SLC35B2	0.00479543930248155	-0.123109879415123
SLC39A11	-0.0331321260898726	-0.0265733504874948
SLC39A14	0.0986586183769282	0.0805433285203095
SLC3A2	0.0930583501006036	0.02439699188377
SLC44A1	-0.158484238765929	0.070073947470321
SLC44A2	-0.205298457411133	0.0320662800769075
SLC4A1	0.0954839276534334	-0.0873757105372749
SLC4A2	-0.00100603621730382	0.230390588569991
SLC9A3R1	-0.140073775989269	-0.179612505141332
SLFN5	0.0650905432595573	0.0665450445518935
SLK	0.0482897384305835	-0.0551489390417316
SLMAP	-0.0765593561368209	0.077068341174617
SLTM	-0.158417169684775	-0.116555005228265
SMAD2	0.0883635144198524	-0.0386566609475265
SMAD3	0.144466800804829	0.114604745903564
SMAP1	0.196579476861167	-0.112218061378046
SMARCA1	0.135714285714286	-0.0724885558540794
SMARCA2	0.00318578135479544	-0.140195848363486
SMARCA4	-0.179979879275654	-0.232932871678807
SMARCA5	0.0192823608316566	-0.106960210615482
SMARCC1	-0.230046948356807	0.0156777920352749
SMARCC2	-0.156807511737089	-0.0212787363818706
SMARCD2	-0.0124748490945674	-0.171759255563763
SMARCE1	0.144567404426559	-0.0436230722790295
SMC1A	0.0909456740442656	-0.0961132164596938
SMC1B	-0.000271808540804388	-0.272809616692339
SMC2	0.0101274312541918	-0.0832082643057391
SMC3	0.0337692823608317	0.0953059633330218
SMC4	-0.10627095908786	-0.0709249143911273
SMCHD1	-0.00117370892018779	0.11333283033842
SMEK1	-0.103957075788062	-0.0979876751143066
SMG6	-0.113480885311871	0.186662642555543
SMPD4	-0.155835010060362	-0.0274602768635132
SMS	-0.0317236753856472	-0.075390071646441
SMTN	0.158484238765929	0.040500048872301
SMU1	0.116800804828974	-0.172950675845156
SNAP23	0.0779007377598927	0.125001049373672
SNAP29	0.0954057679409792	0.314805372655259
SNAPIN	0.255600268276325	-0.0318272142479988
SND1	0.0870556673373575	0.125473691341223
SNF8	0.11317907444668	0.0307137492409719
SNRNP200	-0.108920187793427	-0.265902059995068
SNRNP40	0.174279007377599	-0.0835890471738575
SNRNP70	-0.0802146210596915	-0.274015325580531
SNRPA1	-0.0249496981891348	-0.323647277833521
SNRPA	-0.256706908115359	-0.0517614312854668
SNRPB2	0.10271629778672	0.0170028673689652
SNRPB	0.138095238095238	-0.13095347882317
SNRPC	-0.0308182427900738	0.0392903260969981
SNRPD1	-0.233534540576794	-0.0117879839845982
SNRPD2	0.0852112676056338	0.048090547097379
SNRPD3	0.0557344064386318	-0.0878649161867629
SNRPE	0.0643863179074447	0.0524003555503119
SNRPF	-0.10271629778672	0.0902277072173085
SNRPG	0.273809523809524	0.199768607818287
SNTB2	0.0181086519114688	0.160560808641067
SNW1	-0.0699865861837693	-0.1471419370618
SNX12	0.262608987256875	-0.00972550599013788
SNX18	0.267337357478203	0.195400866687695
SNX1	0.111871227364185	-0.0588703795324137
SNX27	-0.0597585513078471	0.140131126826866
SNX2	0.203621730382294	-0.176861167002012
SNX3	0.286250838363514	0.233227694511772
SNX4	0.0419852448021462	-0.161813953672311
SNX5	0.0658283031522468	0.10743060274867
SNX6	-0.0103286384976526	0.205778292260297
SNX8	0.185513078470825	0.182625713557036
SNX9	0.190442655935614	0.0834877384929742
SOD1	-0.190845070422535	-0.237126091555365
SOD2	0.125754527162978	0.110213115594225
SOD3	0.0514755197853789	0.0348787899595868
SON	-0.0423541247484909	-0.0359166974278898
SORBS1	0.0297786720321932	0.120361520684844
SORBS2	-0.0928236083165661	0.0874593150565549
SORBS3	0.105566733735748	0.0657964647898116
SORCS1	0.181020516569119	0.0434557644365871
SORD	-0.341884641180416	-0.243533958845275
SORL1	0.0317907444668008	0.0330211915537704
SP100	0.194399731723675	0.0743403739820306
SPAG9	0.142823608316566	-0.0177077220375901
SPARC	0.520590207914152	0.334585392529857
SPATA5	-0.0708584842387659	-0.150390690583914
SPATS2L	0.0903085177733065	0.109695046802858
SPCS1	0.076056338028169	-0.0667332179249812
SPCS2	0.00496311200536553	-0.000469495376457429
SPCS3	0.201475519785379	-0.183560541506964
SPEG	0.32541918175721	0.101320514084673
SPG11	-0.124949698189135	0.0208822554520493
SPINT1	0.0380281690140845	-0.0849196013231389
SPRYD4	-0.136317907444668	-0.0507722435284265
SPR	0.0246143527833669	0.0798967127519087
SPTA1	0.101336239559734	-0.0120011815439386
SPTAN1	-0.201911468812877	-0.155764444397141
SPTBN1	-0.215358819584172	-0.0934842796878061
SPTBN2	-0.166163648558015	0.188686838259838
SPTBN4	0.0713063904040031	0.0248493028957668
SPTB	-0.337256874580818	0.0765948171306263
SPTLC1	0.0494299128101945	0.104786578762496
SPTLC2	-0.337357478202549	-0.0187220075981069
SQRDL	0.0854124748490946	-0.238537186624407
SQSTM1	0.134138162307176	-0.0352821822046101
SRCAP	-0.101609657947686	0.111693307417088
SRC	-0.176894701542589	-0.174852026383171
SRI	0.16767270288397	0.02471516360888
SRM	0.0288397048960429	0.0208611077824828
SRP14	0.211200536552649	0.0115863780428434
SRP19	0.123071763916834	-0.295255066118428
SRP54	0.0186452045606975	0.155170823863021
SRP68	-0.00905432595573441	-0.191904626194418
SRP72	0.0856136820925553	0.0392189740035077
SRP9	0.0683098591549296	0.17838997973634
SRPK1	-0.030617035546613	-0.0255721930223763
SRPRB	-0.111334674714956	-0.239450672400173
SRPR	0.0631455399061033	0.170864214187767
SRRM1	-0.118041582830315	-0.123066346346714
SRRM2	-0.31130114017438	-0.149700699227939
SRRT	-0.0847417840375587	-0.141215134270005
SSBP1	0.15449362843729	-0.042371602480847
SSB	0.0731388329979879	-0.0622919758406911
SSH3	-0.200201207243461	-0.168348756808669
SSR1	-0.0754191817572099	-0.0705069626698376
SSR3	0.159356136820926	0.180484288400537
SSR4	0.122468142186452	0.00980901759054036
SSRP1	-0.254124748490946	-0.293264474630002
SSU72	-0.126156941649899	0.124271248984504
ST13	0.0328303152246814	0.00451047133650488
ST14	-0.109456740442656	-0.156091999942332
ST6GALNAC1	-0.240710932260228	-0.239285491828758
STAG1	0.0621059691482227	-0.081133101666445
STAG2	0.0564386317907445	-0.0510950131707177
STAM2	0.183501006036217	0.0619645306804908
STAM	0.0667337357478202	-0.0440942220785142
STARD10	-0.0831991951710261	-0.198277958093182
STAT1	0.150503018108652	0.0960277670786746
STAT2	0.24738430583501	0.290699332601476
STAT3	0.241884641180416	-0.106173916019327
STAT5A	0.296747149564051	0.212865850147395
STAT5B	0.186988598256204	0.236730245439608
STAT6	-0.00274983232729712	-0.000520164913340311
STAU1	0.0673373574782025	0.00612015627443971
STAU2	0.159188464118042	0.209707762920703
STIM1	0.173977196512408	-0.075113435910552
STIP1	-0.0521462105969148	-0.101008576706413
STK10	0.186384976525822	0.190866638221961
STK24	0.110362173038229	-0.024296385731672
STK25	-0.0398054996646546	0.0479784010428439
STK39	0.000771294433266264	-0.175543911283982
STK3	0.132595573440644	0.249142454755815
STK4	0.0741448692152917	0.123801060041042
STMN1	0.0685781354795439	-0.14061504417847
STOML2	0.0309188464118042	0.0325312317736031
STOML3	-0.0713165179279946	0.219895200360889
STOM	0.260764587525151	0.315464712732353
STRAP	0.0926559356136821	-0.0475859120230675
STRBP	-0.118846411804158	0.0883649960720474
STRN4	-0.0475855130784708	0.0508435048742936
STRN	-0.138329979879276	0.129334630380137
STT3A	-0.0937625754527163	-0.0780542607501526
STT3B	0.00989268947015426	-0.0891377980983483
STUB1	0.0293762575452716	0.00422609620920603
STX12	0.1060697518444	-0.00731071371912283
STX4	0.288028169014084	0.240057690070314
STX7	0.0594567404426559	-0.157852376090642
STXBP2	-0.0418846411804158	-0.149589597232629
STXBP3	0.0721327967806841	-0.0470177910281838
STXBP5	-0.201039570757881	-0.00307304978645266
SUB1	0.0425553319919517	-0.245460185483625
SUCLA2	0.124882629107981	0.125320679438801
SUCLG1	-0.0552984574111335	-0.0979879275653923
SUCLG2	-0.337927565392354	-0.297705379834237
SUGT1	0.0567739771965124	0.0624413145539906
SULT1A1	-0.0637826961770624	-0.181153588195842
SULT1A2	-0.0656941649899396	-0.233168442171109
SULT1A3	-0.266934942991281	-0.271078731387221
SULT1B1	0.0154264059914373	-0.175503500407674
SUMF2	0.0760228034875922	0.21903819724581
SUMO1	0.0635814889336016	0.190963340983286
SUMO2	0.0815560026827632	0.0193849147441253
SUN1	-0.0408450704225352	0.0830184236290961
SUN2	0.129510395707579	0.0186292182096193
SUPT16H	-0.259959758551308	-0.276626425217974
SUPT5H	-0.089738430583501	-0.0215569694126972
SUPT6H	-0.0721327967806841	0.00794204603839932
SUPV3L1	-0.126057394851805	-0.0882590361876597
SURF1	0.0187793427230047	0.0362358958661161
SURF4	0.138195841716968	0.116269126071557
SVIL	0.207712944332663	0.249301474747831
SWAP70	0.0237424547283702	-0.0632708678965496
SYAP1	0.13420523138833	-0.247637576616718
SYK	0.084037558685446	0.122575295257215
SYMPK	-0.081924882629108	-0.0524347710616737
SYNCRIP	-0.0837357478202548	-0.216720602320913
SYNE1	0.228604963112005	0.0423045322750997
SYNE2	-0.286485580147552	-0.0773487147780559
SYNGR2	0.0851106639839034	0.0578351641170913
SYNM	0.311804158283031	0.133049904307688
SYNPO2	0.465157612340711	0.0645729408501645
SYNPO	0.33336686787391	0.276204088975908
SYPL1	0.119617706237425	-0.0443076724910903
SYTL5	0.012206572769953	0.208258918331298
TACO1	-0.0478202548625084	0.070574084770223
TAF15	-0.0865526492287056	-0.264081023859796
TAGLN2	0.0262910798122066	0.167095654794659
TAGLN3	0.00986430105661943	0.317525533353247
TAGLN	0.48148893360161	0.147107895585905
TALDO1	-0.019382964453387	0.128003487668693
TAOK3	0.113212608987257	-0.199444611144319
TAP1	0.0400402414486922	-0.0705243213432697
TAP2	0.0973843058350101	0.0125421284747422
TAPBP	0.0663648558014755	0.120692835242238
TARBP1	-0.122837022132797	-0.216364475903423
TARDBP	-0.166197183098592	-0.137030174709679
TARS2	-0.0143192488262911	0.167832050784983
TARSL2	-0.0220992622401073	-0.0319063691962971
TARS	-0.0745808182427901	-0.251915692786801
TAX1BP1	0.00637156270959088	0.223863724068362
TAX1BP3	0.0932260228034876	-0.00625455887992048
TBC1D15	0.0476190476190476	-0.259990275632889
TBC1D4	-0.12635814889336	0.206724208271097
TBC1D5	0.0593896713615023	-0.00476292200719938
TBC1D9B	-0.0349765258215962	-0.153365026302094
TBCA	0.156874580818243	-0.0810114903744201
TBCB	0.231052984574111	0.0588383245912536
TBCC	0.0820925553319919	0.230408501107896
TBCD	-0.0511737089201878	-0.0125254659362036
TBCE	0.135244802146211	-0.0198662811335898
TBK1	0.101743796109993	0.110002351001199
TBL1XR1	-0.0748155600268276	-0.205496680320055
TBL2	-0.0548289738430583	0.0811710359773326
TBL3	-0.070355466130114	-0.0218320841364819
TBRG4	-0.116566063044936	0.0393199081193455
TBXAS1	0.00331991951710262	0.141618595317883
TCEA1	-0.060261569416499	-0.183325787914099
TCEA2	0.370321931589537	-0.0880160973085605
TCEB1	0.0915157612340711	0.208571572322618
TCEB2	0.055700871898055	-0.121465160966343
TCERG1	-0.161602951039571	0.088632533810407
TCF20	-0.183333333333333	-0.00933774052212148
TCOF1	-0.165157612340711	0.163433323854696
TCP11L1	0.18608316566063	0.193485659093916
TCP1	-0.00630449362843729	-0.262637612969868
TECR	-0.0952045606975184	-0.164945169280183
TENC1	0.285211267605634	0.223897500142573
TERF2IP	0.282897384305835	0.00568965703995527
TES	0.317773306505701	0.28478009360297
TEX10	-0.125285043594903	-0.207763897770589
TEX264	-0.210697518443997	-0.0639755822014865
TFAM	0.0238264908332555	0.0253862857127339
TFCP2	-0.0785378940308518	0.0557376775250823
TFF3	-0.0743125419181757	-0.151768582847487
TFG	0.0322266934942991	0.0577139120455383
TFRC	-0.203990610328638	-0.254244250882936
TF	0.100707602591926	0.0889608109025074
TGFB1I1	0.32541918175721	0.18283644666373
TGFBI	0.176156941649899	0.246162102133691
TGM2	0.394332662642522	0.388769188219466
TGOLN2	-0.0503018108651911	0.118296535876391
THBS1	0.422635814889336	0.343838292487002
THBS2	0.490845070422535	0.241556035667779
THOC2	-0.0752515090543259	-0.104854298480716
THOC6	-0.119014084507042	0.0341510486853543
THOP1	-0.2481220657277	-0.338391629688256
THRAP3	-0.129778672032193	0.0398729030270805
THUMPD1	-0.178470824949698	-0.0713986284586329
THY1	0.37541918175721	0.141683433936955
TIA1	-0.0137491616364856	-0.0371947950757923
TIAL1	0.0204560697518444	-0.0460837999827877
TIMM13	-0.0631455399061033	0.0033869885982562
TIMM44	-0.116431924882629	-0.0714968393266053
TIMM50	0.0163648558014755	0.186168562787921
TIMM8A	-0.0339704896042924	-0.154301017926636
TIMM9	-0.111670020120724	-0.0413479965505092
TIMP1	0.344097920858484	0.265179023928422
TIMP3	0.464922870556673	0.303585048238095
TINAGL1	0.1439302481556	0.171029024655576
TIPRL	0.142354124748491	-0.0627925398205324
TJP1	0.202883970489604	0.03117113945837
TJP2	-0.176961770623742	-0.141952900347882
TJP3	-0.216599597585513	0.0475922643093339
TKT	-0.188061703554661	-0.00633914431380904
TLN1	0.071327967806841	0.258742442129349
TLN2	-0.356002682763246	0.201175395508374
TM9SF2	0.0970824949698189	-0.0337527980628735
TM9SF3	-0.0352783366867874	-0.269427793152261
TM9SF4	0.0153588195841717	-0.0155938228362437
TMBIM1	0.164185110663984	0.206014664187025
TMBIM6	-0.0462776659959759	-0.0871573064960624
TMCO1	0.198591549295775	0.0472345884100207
TMED10	-0.0787726358148893	-0.0176059290086622
TMED1	0.169684775318578	0.0936711231956917
TMED2	0.0232729711602951	0.216953529128425
TMED3	0.00697518443997317	-0.194933599783645
TMED4	0.186519114688129	0.0997333959462121
TMED5	0.0650905432595573	-0.00489637133035137
TMED7-TICAM2	0.445117214862991	0.259094377036436
TMED7	0.155935613682093	0.255556394020989
TMED9	0.0743125419181757	-0.00786431129941745
TMEM109	0.0693158953722334	0.0515026508048023
TMEM11	-0.0255868544600939	-0.213747885247147
TMEM14C	0.168846411804158	0.112971029369468
TMEM165	0.223910127431254	-0.000285450714716475
TMEM173	-0.0857142857142857	-0.202469691471443
TMEM198	0.00596914822266935	-0.247695826569149
TMEM205	0.00274983232729712	0.127611765746361
TMEM214	-0.0275989268947015	-0.00420893771916205
TMEM33	-0.123775989268947	-0.119687785612612
TMEM43	0.217303822937626	0.261410510224464
TMEM70	0.0533199195171026	0.207880867651904
TMLHE	0.0415492957746479	0.0922988439678505
TMOD3	-0.0608987256874581	0.00727705631360511
TMPO	-0.0988933601609658	-0.242272319528296
TMSB10	0.116800804828974	-0.192735931750201
TMX1	-0.0239101274312542	-0.134879314579413
TMX2	-0.0182763246143528	-0.144205778474458
TMX3	0.159657947686117	-0.0242378112426092
TNC	0.413514419852448	0.237512366102571
TNKS1BP1	-0.0451039570757881	0.100774673922324
TNPO1	-0.0258215962441315	0.0623076987588862
TNPO2	-0.168645204560697	-0.0884983945235203
TNPO3	0.0898390342052314	0.0278043302792853
TNS1	0.480248155600268	0.255835010060362
TNS3	0.221562709590879	0.290196012717063
TNXB	0.395238095238095	0.164563528549637
TOE1	-0.164185110663984	-0.0738067907845488
TOLLIP	0.135446009389671	-0.0475212328838999
TOM1	0.202012072434608	0.149382115750639
TOMM20	-0.0746143527833669	-0.141519164967054
TOMM22	0.0125083836351442	-0.0294783440183834
TOMM34	0.0016767270288397	-0.163269754911848
TOMM40	-0.0411133467471496	0.114756159931598
TOMM70A	-0.0394701542588866	-0.0732406646760347
TOMM7	0.00127431254191818	-0.134227625353737
TOP1	0.088765928906774	-0.0631455399061033
TOP2A	-0.109255533199195	-0.069047619047619
TOP2B	-0.0615358819584172	-0.143618894492295
TOR1AIP1	0.166163648558015	-0.073625701089954
TOR1AIP2	-0.109926224010731	0.154465413692984
TOR3A	0.0638162307176392	0.0431294511237532
TP53BP1	0.0811200536552649	0.148747442989174
TP53I3	0.0626425217974514	-0.0900352706490449
TPD52L2	0.196042924211938	-0.0360499333508087
TPD52	-0.156103286384977	-0.18846727814987
TPI1	-0.0260898725687458	-0.202179745137492
TPM1	-0.0240778001341382	0.000955750431898804
TPM2	0.307679409792086	0.0722687525904114
TPM3	0.0254862508383635	-0.117523768020679
TPM4	0.285513078470825	0.00402424608392082
TPMT	-0.113547954393025	-0.136983315648744
TPP1	0.193192488262911	0.0787055667337357
TPP2	-0.00462776659959759	-0.0330821016284398
TPPP3	0.0246814218645205	0.043783380611973
TPRKB	-0.0333668678739101	-0.0013428459524409
TPR	-0.234272300469484	-0.0449873405049911
TPSAB1	0.137055667337357	-0.0217409564235154
TPT1	0.208417169684775	0.426295756529785
TRA2A	-0.0218980549966465	-0.0119225287582638
TRA2B	-0.0556002682763246	0.0556682707702462
TRAF2	-0.118142186452046	0.21020221609319
TRAM1	0.0940308517773306	-0.0881558874485356
TRAP1	-0.157411133467471	-0.092958525812504
TRAPPC10	0.233098591549296	0.157698821263303
TRAPPC3	0.147753185781355	0.159820912495655
TRIM21	0.131388329979879	-0.0658317569347053
TRIM25	-0.113447350771294	-0.149654160684835
TRIM28	-0.0695841716968477	-0.0241117389661488
TRIM2	-0.0484574111334675	0.0660383692553967
TRIM32	-0.00630449362843729	0.00153481649084087
TRIM56	-0.0362508383635144	-0.136707943504219
TRIM72	0.0167878413556939	-0.00438537406182505
TRIOBP	0.0727364185110664	0.0314420227153033
TRIP10	0.0587525150905433	-0.0120146359247819
TRIP11	-0.140073775989269	-0.0668858927109486
TRIP12	0.256103286384976	0.302843824577552
TRIP6	0.0137491616364856	-0.0342473893493442
TRMT112	0.148759221998659	0.0513448253888216
TRMT5	-0.168343393695506	0.0675269983785496
TRNT1	-0.0372568745808182	-0.142860735979189
TROVE2	-0.00378940308517773	-0.0494651061681955
TRPM4	-0.0976861167002012	-0.192942781735935
TRRAP	-0.104896042924212	-0.11871725015671
TSFM	-0.235311871227364	-0.110164660177981
TSG101	0.117505030181087	0.002934444514708
TSNAX	0.032729711602951	0.0784027653899221
TSN	0.043158953722334	-0.0611680276415235
TSPAN1	-0.117538564721663	0.146056175880965
TSPAN8	-0.113749161636486	0.01163794919698
TSPO	-0.0239101274312542	0.144371038680733
TSR1	-0.0942655935613682	-0.167580135013542
TSSC1	0.0748155600268276	-0.0800349394954885
TSTA3	-0.0588866532528504	-0.290481061091489
TSTD1	-0.00972501676727029	-0.0235943187445481
TST	-0.0734406438631791	-0.14808977272295
TTC37	0.164218645204561	0.0858869988819108
TTC38	-0.0482897384305835	-0.106022116619297
TTLL12	-0.117739771965124	-0.0895547414077533
TTN	-0.0786720321931589	0.0720327970581741
TTR	-0.00405275811734096	-0.170533057584079
TUBA1B	-0.0934607645875251	-0.237256120700342
TUBA1C	-0.103655264922871	-0.274895213398024
TUBA3E	-0.127321890886386	-0.1939884468039
TUBA4A	-0.00892018779342723	-0.258262731637448
TUBAL3	-0.199396378269618	0.167070481817422
TUBB1	-0.0597585513078471	0.162751312310825
TUBB2A	-0.0869550637156271	-0.0195285664067653
TUBB2B	-0.0831321260898726	-0.0465670287476093
TUBB3	0.00831656606304493	0.0262504630573866
TUBB6	0.292219986586184	0.115045293289643
TUBB8	-0.0575117370892019	0.106088566854788
TUBB	0.0246478873239437	-0.119079247287868
TUBG1	-0.0189805499664655	-0.0788310502045085
TUBGCP2	0.0145539906103286	-0.167642282208111
TUFM	-0.0755868544600939	-0.188130349858639
TWF1	-0.0240107310529846	-0.0805392763316158
TWF2	0.24121395036888	0.106289508558009
TXLNA	-0.162843729040912	-0.118592636866907
TXN2	0.00637156270959088	-0.058033468626483
TXNDC12	0.0911468812877263	-0.134172821708452
TXNDC17	-0.0867538564721663	-0.130035632057243
TXNDC5	0.0572099262240107	-0.138753814759938
